367,35,18 times,75,5,18,39,,,,,,
368,35,19 times,75,5,19,39,,,,,,
369,35,20 times,75,5,20,39,,,,,,
370,35,21 times,75,5,21,39,,,,,,
371,35,22 times,75,5,22,39,,,,,,
372,35,23 times,75,5,23,39,,,,,,
373,35,24 times,75,5,24,39,,,,,,
374,35,25 times,75,5,25,39,,,,,,
375,35,26 times,75,5,26,39,,,,,,
376,35,27 times,75,5,27,39,,,,,,
377,35,28 times,75,5,28,39,,,,,,
378,35,29 times,75,5,29,39,,,,,,
379,35,30 times,75,5,30,39,,,,,,
380,36,Lawn,80,1,0,40,,,,,,
381,36,Balcony Garden,80,2,0,40,,,,,,
382,36,None,80,10,0,40,,,,,,
383,37,0 square meter,81,9,0,41,,,,,,
384,37,1 square meter,81,9,8.5,41,,,,,,
385,37,2 square meter,81,9,17,41,,,,,,
386,37,3 square meter,81,9,25.5,41,,,,,,
387,37,4 square meter,81,9,34,41,,,,,,
388,37,5 square meter,81,9,42.5,41,,,,,,
389,37,6 square meter,81,9,51,41,,,,,,
390,37,7 square meter,81,9,59.5,41,,,,,,
391,37,8 square meter,81,9,68,41,,,,,,
392,37,9 square meter,81,9,76.5,41,,,,,,
393,37,10 square meter,81,9,85,41,,,,,,
394,37,11 square meter,81,9,93.5,41,,,,,,
395,37,12 square meter,81,9,102,41,,,,,,
396,37,13 square meter,81,9,110.5,41,,,,,,
397,37,14 square meter,81,9,119,41,,,,,,
398,37,15 square meter,81,9,127.5,41,,,,,,
399,37,16 square meter,81,9,136,41,,,,,,
400,37,17 square meter,81,9,144.5,41,,,,,,
401,37,18 square meter,81,9,153,41,,,,,,
402,37,19 square meter,81,9,161.5,41,,,,,,
403,37,20 square meter,81,9,170,41,,,,,,
404,37,21 square meter,81,9,178.5,41,,,,,,
405,37,22 square meter,81,9,187,41,,,,,,
406,37,23 square meter,81,9,195.5,41,,,,,,
407,37,24 square meter,81,9,204,41,,,,,,
408,37,25 square meter,81,9,212.5,41,,,,,,
409,37,26 square meter,81,9,221,41,,,,,,
410,37,27 square meter,81,9,229.5,41,,,,,,
411,37,28 square meter,81,9,238,41,,,,,,
412,37,29 square meter,81,9,246.5,41,,,,,,
413,37,30 square meter,81,9,255,41,,,,,,
414,37,31 square meter,81,9,263.5,41,,,,,,
415,37,32 square meter,81,9,272,41,,,,,,
416,37,33 square meter,81,9,280.5,41,,,,,,
417,37,34 square meter,81,9,289,41,,,,,,
418,37,35 square meter,81,9,297.5,41,,,,,,
419,37,36 square meter,81,9,306,41,,,,,,
420,37,37 square meter,81,9,314.5,41,,,,,,
421,37,38 square meter,81,9,323,41,,,,,,
422,37,39 square meter,81,9,331.5,41,,,,,,
423,37,40 square meter,81,9,340,41,,,,,,
424,37,41 square meter,81,9,348.5,41,,,,,,
425,37,42 square meter,81,9,357,41,,,,,,
